Name,Address,Latitude,Longitude,
University of South Carolina-Upstate,"800 University Way,Spartanburg,SC,29303",35.003074,-35.003074,
University of South Dakota,"414 E Clark St,Vermillion,SD,57069",42.7872223,-42.7872223,
University of South Florida-Main Campus,"4202 East Fowler Ave,Tampa,FL,33620",28.0583276,-28.0583276,
University of Southern California,"University Park,Los Angeles,CA,90089",34.0309703,-34.0309703,
University of Southern Indiana,"8600 University Blvd,Evansville,IN,47712",37.9649225,-37.9649225,
University of Southern Maine,"96 Falmouth St,Portland,ME,4103",43.6621143,-43.6621143,
University of Southern Mississippi,"118 College Drive # 0001,Hattiesburg,MS,39406",31.3300116,-31.3300116,
University of St Francis,"500 North Wilcox Street,Joliet,IL,60435",41.5333799,-41.5333799,
University of St Thomas,"3800 Montrose Blvd,Houston,TX,77006",29.7385517,-29.7385517,
University of St Thomas,"2115 Summit Ave,Saint Paul,MN,55105",44.9443261,-44.9443261,
University of the Cumberlands,"6191 College Station Drive,Williamsburg,KY,40769",36.7371496,-36.7371496,
University of the District of Columbia,"4200 Connecticut Ave NW,Washington,DC,20008",38.9444929,-38.9444929,
University of the Incarnate Word,"4301 Broadway,San Antonio,TX,78209",29.4678446,-29.4678446,
University of the Ozarks,"415 N College Ave,Clarksville,AR,72830",35.4785772,-35.4785772,
University of the Pacific,"3601 Pacific Ave,Stockton,CA,95211",37.9774118,-37.9774118,
University of the Sciences,"600 South 43rd Street,Philadelphia,PA,19104",39.9468299,-39.9468299,
University of the Southwest,"6610 North Lovington Hwy,Hobbs,NM,88240",32.7750423,-32.7750423,
University of the Virgin Islands,"2 John Brewers Bay,Charlotte Amalie,VI,802",18.343413,-18.343413,
University of Toledo,"2801 W Bancroft,Toledo,OH,43606",41.6557154,-41.6557154,
University of Tulsa,"800 South Tucker Drive,Tulsa,OK,74104",36.1492597,-36.1492597,
University of Utah,"201 Presidents Circle, ROOM 201,Salt Lake City,UT,84112",40.7650458,-40.7650458,
University of Valley Forge,"1401 Charlestown Road,Phoenixville,PA,19460",40.1190754,-40.1190754,
University of Vermont,"85 S Prospect St,Burlington,VT,5405",44.4782586,-44.4782586,
University of Virginia-Main Campus,"1827 University Avenue,Charlottesville,VA,22903",38.0370443,-38.0370443,
University of Washington-Seattle Campus,"1400 NE Campus Parkway,Seattle,WA,98195",47.6565538,-47.6565538,
University of West Alabama,"100 North Washington Street - Hwy11,Livingston,AL,35470",32.5849811,-32.5849811,
University of West Georgia,"1601 Maple St,Carrollton,GA,30118",33.5735847,-33.5735847,
University of Wisconsin-Eau Claire,"105 Garfield Ave,Eau Claire,WI,54701",44.7985131,-44.7985131,
University of Wisconsin-Green Bay,"2420 Nicolet Dr,Green Bay,WI,54311",44.532204,-44.532204,
University of Wisconsin-La Crosse,"1725 State St,La Crosse,WI,54601",43.8136889,-43.8136889,
University of Wisconsin-Madison,"500 Lincoln Dr,Madison,WI,53706",43.075486,-43.075486,
University of Wisconsin-Milwaukee,"2200 E Kenwood Blvd,Milwaukee,WI,53211",43.0752308,-43.0752308,
University of Wisconsin-Oshkosh,"800 Algoma Blvd,Oshkosh,WI,54901",44.0265059,-44.0265059,
University of Wisconsin-Parkside,"900 Wood Rd,Kenosha,WI,53144",42.6450231,-42.6450231,
University of Wisconsin-Platteville,"1 University Plaza,Platteville,WI,53818",42.7322351,-42.7322351,
University of Wisconsin-River Falls,"410 S 3rd St,River Falls,WI,54022",44.8534105,-44.8534105,
University of Wisconsin-Stevens Point,"2100 Main St,Stevens Point,WI,54481",44.5243265,-44.5243265,
University of Wisconsin-Stout,"712 S. Broadway St.,Menomonie,WI,54751",44.875987,-44.875987,
University of Wisconsin-Superior,"1605 Catlin Ave,Superior,WI,54880",46.7188135,-46.7188135,
University of Wisconsin-Whitewater,"800 W Main St,Whitewater,WI,53190",42.8360981,-42.8360981,
University of Wyoming,"1000 E University Ave.,Laramie,WY,82071",41.3139433,-41.3139433,
Upper Iowa University,"605 Washington St,Fayette,IA,52142",42.8385298,-42.8385298,
Urbana University,"579 College Way,Urbana,OH,430782091",40.1017974,-40.1017974,
Ursinus College,"601 E. Main St,Collegeville,PA,19426",40.1939705,-40.1939705,
Ursuline College,"2550 Lander Rd,Pepper Pike,OH,44124",41.4947679,-41.4947679,
Utah State University,"Old Main Hill,Logan,UT,84322",41.7429398,-41.7429398,
Utah Valley University,"800 W University Parkway,Orem,UT,84058",40.278957,-40.278957,
Utica College,"1600 Burrstone Rd,Utica,NY,13502",43.0967844,-43.0967844,
Valdosta State University,"1500 N Patterson St,Valdosta,GA,31698",30.8465653,-30.8465653,
Valley City State University,"101 College St SW,Valley City,ND,58072",46.9184614,-46.9184614,
Valley Forge Military College,"1001 Eagle Rd,Wayne,PA,19087",40.0533971,-40.0533971,
Valparaiso University,"US Highway 30 and Sturdy Road,Valparaiso,IN,46383",41.4602103,-41.4602103,
Vance-Granville Community College,"200 Community College Road,Henderson,NC,27537",36.3243991,-36.3243991,
Vanderbilt University,"2101 West End Avenue,Nashville,TN,37240",36.1490297,-36.1490297,
Vanguard University of Southern California,"55 Fair Dr,Costa Mesa,CA,92626",33.6632391,-33.6632391,
Vassar College,"124 Raymond Ave,Poughkeepsie,NY,12604",41.6867948,-41.6867948,
Vaughn College of Aeronautics and Technology,"86-01 23rd Avenue,Flushing,NY,11369",40.7679103,-40.7679103,
Ventura College,"4667 Telegraph Rd,Ventura,CA,93003",34.2773843,-34.2773843,
Vermilion Community College,"1900 East Camp Street,Ely,MN,55731",47.9041671,-47.9041671,
Vermont Technical College,"124 Admin Drive,Randolph Center,VT,5061",43.938717,-43.938717,
Vernon College,"4400 College Dr.,Vernon,TX,76384",34.1599813,-34.1599813,
Victor Valley College,"18422 Bear Valley Rd,Victorville,CA,92395",34.473543,-34.473543,
Villa Maria College,"240 Pine Ridge Rd,Buffalo,NY,14225",42.9117779,-42.9117779,
Villanova University,"800 Lancaster Avenue,Villanova,PA,19085",40.0369846,-40.0369846,
Vincennes University,"1002 N First St,Vincennes,IN,47591",38.6878205,-38.6878205,
Virginia Commonwealth University,"910 W Franklin St,Richmond,VA,23284",37.5496312,-37.5496312,
Virginia Military Institute,"VMI Parade,Lexington,VA,24450",37.7913335,-37.7913335,
Virginia Polytechnic Institute and State University,"210 Burruss Hall, 800 Drillfield Dr.,Blacksburg,VA,24061",37.2290053,-37.2290053,
Virginia State University,"1 Hayden Drive,Petersburg,VA,23806",37.2364644,-37.2364644,
Virginia Union University,"1500 N Lombardy St,Richmond,VA,23220",37.5599032,-37.5599032,
Virginia University of Lynchburg,"2058 Garfield Ave,Lynchburg,VA,24501",37.3951947,-37.3951947,
Virginia Wesleyan University,"5817 Wesleyan Drive,Virginia Beach,VA,23455",36.873669,-36.873669,
Viterbo University,"900 Viterbo Drive,La Crosse,WI,54601",43.8022454,-43.8022454,
Volunteer State Community College,"1480 Nashville Pike,Gallatin,TN,37066",36.3660451,-36.3660451,
Voorhees College,"481 Porter Drive,Denmark,SC,29042",33.3072977,-33.3072977,
Wabash Valley College,"2200 College Drive,Mount Carmel,IL,62863",38.4279603,-38.4279603,
Wagner College,"One Campus Rd,Staten Island,NY,10301",40.6149557,-40.6149557,
Wake Forest University,"1834 Wake Forest Road,Winston-Salem,NC,27106",36.1348359,-36.1348359,
Wake Technical Community College,"9101 Fayetteville Road,Raleigh,NC,27603",35.6509206,-35.6509206,
Waldorf University,"106 S Sixth St,Forest City,IA,50436",43.262914,-43.262914,
Walla Walla Community College,"500 Tausick Way,Walla Walla,WA,99362",46.0790886,-46.0790886,
Walla Walla University,"204 S College Ave,College Place,WA,99324",46.0475193,-46.0475193,
Walsh University,"2020 East Maple St,North Canton,OH,44720",40.873658,-40.873658,
Walters State Community College,"500 South Davy Crockett Parkway,Morristown,TN,37813",36.2158742,-36.2158742,
Warner Pacific College,"2219 SE 68th Ave,Portland,OR,97215",45.5070194,-45.5070194,
Warner University,"13895 Hwy 27,Lake Wales,FL,33859",27.8242899,-27.8242899,
Warren Wilson College,"701 Warren Wilson Rd,Swannanoa,NC,28778",35.6114087,-35.6114087,
Wartburg College,"100 Wartburg Blvd.,Waverly,IA,50677",42.7286543,-42.7286543,
Washburn University,"1700 SW College Avenue,Topeka,KS,66621",39.03334,-39.03334,
Washington & Jefferson College,"60 South Lincoln St,Washington,PA,15301",40.1705192,-40.1705192,
Washington Adventist University,"7600 Flower Ave,Takoma Park,MD,20912",38.9868441,-38.9868441,
Washington and Lee University,"204 West Washington Street,Lexington,VA,24450",37.7862788,-37.7862788,
Washington College,"300 Washington Ave,Chestertown,MD,21620",39.2192271,-39.2192271,
Washington State University,"French Administration Building,Pullman,WA,99164",46.7304151,-46.7304151,
Washington University in St Louis,"One Brookings Drive,Saint Louis,MO,63130",38.6487895,-38.6487895,
Waubonsee Community College,"Rte 47 at Waubonsee Drive,Sugar Grove,IL,60554",41.7896779,-41.7896779,
Wayland Baptist University,"1900 W 7th St.,Plainview,TX,79072",34.1869437,-34.1869437,
Wayne County Community College District,"801 W. Fort Street,Detroit,MI,48226",42.327321,-42.327321,
Wayne State College,"1111 Main Street,Wayne,NE,68787",42.2397434,-42.2397434,
Wayne State University,"656 West Kirby Street,Detroit,MI,48202",42.3583263,-42.3583263,
Waynesburg University,"51 W College St,Waynesburg,PA,15370",39.8994825,-39.8994825,
Weatherford College,"225 College Park Drive,Weatherford,TX,76086",32.7412919,-32.7412919,
Webb Institute,"298 Crescent Beach Rd,Glen Cove,NY,11542",40.8831348,-40.8831348,
Webber International University,"1201 N Scenic Hwy,Babson Park,FL,33827",27.8377618,-27.8377618,
Weber State University,"3850 Dixon Parkway Dr. Dept. 1031,Ogden,UT,84408",41.1932522,-41.1932522,
Webster University,"470 E Lockwood Ave.,Saint Louis,MO,63119",38.590513,-38.590513,
Welch College,"1045 Bison Trail,Gallatin,TN,37066",36.365311,-36.365311,
Wells College,"170 Main Street,Aurora,NY,13026",42.7442687,-42.7442687,
Wenatchee Valley College,"1300 Fifth St,Wenatchee,WA,98801",47.4311604,-47.4311604,
Wentworth Institute of Technology,"550 Huntington Ave,Boston,MA,2115",42.3366871,-42.3366871,
Wesley College,"120 N State St,Dover,DE,19901",39.162968,-39.162968,
Wesleyan University,"45 Wyllys Avenue,Middletown,CT,6459",41.5567555,-41.5567555,
West Chester University of Pennsylvania,"University Avenue and High Street,West Chester,PA,19383",39.953788,-39.953788,
West Georgia Technical College,"176 Murphy Campus Blvd.,Waco,GA,30182",33.6909839,-33.6909839,
West Hills College-Coalinga,"300 Cherry Lane,Coalinga,CA,93210",36.1478043,-36.1478043,
West Hills College-Lemoore,"555 College Avenue,Lemoore,CA,93245",36.2926108,-36.2926108,
West Liberty University,"208 University Drive,West Liberty,WV,26074",40.1624403,-40.1624403,
West Los Angeles College,"9000 Overland Avenue,Culver City,CA,90230",34.0042282,-34.0042282,
West Texas A & M University,"2501 4th Ave,Canyon,TX,79016",34.9813968,-34.9813968,
West Valley College,"14000 Fruitvale Ave,Saratoga,CA,95070",37.2640661,-37.2640661,
West Virginia State University,"Rte 25,Institute,WV,25112",38.3862389,-38.3862389,
West Virginia University,"PO Box 6201,Morgantown,WV,26506",39.6480359,-39.6480359,
West Virginia University Institute of Technology,"410 Neville St,Beckley,WV,25801",37.7759524,-37.7759524,
West Virginia Wesleyan College,"59 College Ave,Buckhannon,WV,26201",38.990326,-38.990326,
Western Carolina University,"Highway 107,Cullowhee,NC,28723",35.3111601,-35.3111601,
Western Connecticut State University,"181 White Street,Danbury,CT,6810",41.400054,-41.400054,
Western Illinois University,"1 University Circle,Macomb,IL,61455",40.4766148,-40.4766148,
Western Kentucky University,"1906 College Heights Blvd,Bowling Green,KY,42101",36.9833474,-36.9833474,
Western Michigan University,"1903 W Michigan Ave,Kalamazoo,MI,49008",42.2837337,-42.2837337,
Western Nebraska Community College,"1601 East 27th Street,Scottsbluff,NE,69361",41.8754361,-41.8754361,
Western New England University,"1215 Wilbraham Rd,Springfield,MA,1119",42.1161879,-42.1161879,
Western New Mexico University,"1000 W. College Ave,Silver City,NM,88062",32.7770043,-32.7770043,
Western Oklahoma State College,"2801 N Main St,Altus,OK,73521",34.6689365,-34.6689365,
Western Oregon University,"345 North Monmouth Ave,Monmouth,OR,97361",44.8511456,-44.8511456,
Western State Colorado University,"1 Western Way,Gunnison,CO,81231",38.547862,-38.547862,
Western Technical College,"400 Seventh St. North,La Crosse,WI,54601",43.8153635,-43.8153635,
Western Texas College,"6200 College Ave,Snyder,TX,79549",32.6794057,-32.6794057,
Western Washington University,"516 High Street,Bellingham,WA,98225",48.7342883,-48.7342883,
Western Wyoming Community College,"2500 College Dr,Rock Springs,WY,82901",41.5911812,-41.5911812,
Westfield State University,"577 Western Ave,Westfield,MA,1086",42.1318254,-42.1318254,
Westminster College,"501 Westminster Ave,Fulton,MO,65251",38.8500391,-38.8500391,
Westminster College,"1840 South 1300 East,Salt Lake City,UT,84105",40.7307172,-40.7307172,
Westminster College,"319 South Market  Street,New Wilmington,PA,16172",41.1198678,-41.1198678,
Westmont College,"955 La Paz Rd,Santa Barbara,CA,93108",34.450362,-34.450362,
Westmoreland County Community College,"145 Pavilion Lane,Youngwood,PA,15697",40.2343645,-40.2343645,
Wharton County Junior College,"911 Boling Hwy,Wharton,TX,77488",29.323815,-29.323815,
Whatcom Community College,"237 W Kellogg Rd,Bellingham,WA,98226",48.7947551,-48.7947551,
Wheaton College,"501 College Ave,Wheaton,IL,601875593",41.868737,-41.868737,
Wheaton College,"26 E Main St,Norton,MA,2766",41.966371,-41.966371,
Wheeling Jesuit University,"316 Washington Ave,Wheeling,WV,26003",40.0679295,-40.0679295,
Whitman College,"345 Boyer Ave,Walla Walla,WA,99362",46.0709226,-46.0709226,
Whittier College,"13406 E Philadelphia Street,Whittier,CA,90601",33.9788103,-33.9788103,
Whitworth University,"300 W Hawthorne Rd,Spokane,WA,99251",47.7548497,-47.7548497,
Wichita State University,"1845 N. Fairmount,Wichita,KS,67260",37.716465,-37.716465,
Widener University,"One University Place,Chester,PA,19013",39.861684,-39.861684,
Wilberforce University,"1055 N Bickett Rd,Wilberforce,OH,45384",39.7102223,-39.7102223,
Wiley College,"711 Wiley Ave,Marshall,TX,75670",32.5384916,-32.5384916,
Wilkes University,"84 West South Street,Wilkes-Barre,PA,18766",41.2441949,-41.2441949,
Willamette University,"900 State St,Salem,OR,97301",44.9354439,-44.9354439,
William Carey University,"710 William Carey Parkway,Hattiesburg,MS,39401",31.3039598,-31.3039598,
William Jessup University,"2121 University Avenue,Rocklin,CA,95765",38.8194736,-38.8194736,
William Jewell College,"500 College Hill,Liberty,MO,64068",39.2476836,-39.2476836,
William Paterson University of New Jersey,"300 Pompton Rd,Wayne,NJ,7470",40.9426676,-40.9426676,
William Peace University,"15 E Peace St,Raleigh,NC,27604",35.7892776,-35.7892776,
William Penn University,"201 Trueblood Ave,Oskaloosa,IA,52577",41.3088225,-41.3088225,
William Rainey Harper College,"1200 W Algonquin Rd,Palatine,IL,60067",42.0814531,-42.0814531,
William Woods University,"One University Avenue,Fulton,MO,65251",38.8624839,-38.8624839,
Williams Baptist College,"60 W Fulbright Avenue,Walnut Ridge,AR,72476",36.1245861,-36.1245861,
Williams College,"880 Main St,Williamstown,MA,1267",42.7128303,-42.7128303,
Williston State College,"1410 University Ave,Williston,ND,58801",48.1583902,-48.1583902,
Wilmington College,"1870 Quaker Way,Wilmington,OH,45177",39.4442799,-39.4442799,
Wilmington University,"320 Dupont Hwy,New Castle,DE,19720",39.6818429,-39.6818429,
Wilson College,"1015 Philadelphia Ave,Chambersburg,PA,17201",39.9504106,-39.9504106,
Wingate University,"220 North Camden Road,Wingate,NC,28174",34.9858584,-34.9858584,
Winona State University,"175 West Mark Street,Winona,MN,55987",44.0465984,-44.0465984,
Winston-Salem State University,"601 Martin Luther King Jr Dr,Winston-Salem,NC,27110",36.0868936,-36.0868936,
Winthrop University,"701 Oakland Ave,Rock Hill,SC,29733",34.9397788,-34.9397788,
Wisconsin Lutheran College,"8800 W Bluemound Rd,Milwaukee,WI,53226",43.0379137,-43.0379137,
Wittenberg University,"Ward St at N Wittenberg Ave,Springfield,OH,45504",39.9330898,-39.9330898,
Wofford College,"429 N Church St,Spartanburg,SC,29303",34.9619233,-34.9619233,
Worcester Polytechnic Institute,"100 Institute Road,Worcester,MA,1609",42.274229,-42.274229,
Worcester State University,"486 Chandler St,Worcester,MA,1602",42.2680657,-42.2680657,
Wright State University-Lake Campus,"7600 Lake Campus Drive,Celina,OH,45822",40.5471918,-40.5471918,
Wright State University-Main Campus,"3640 Colonel Glenn Highway,Dayton,OH,45435",39.7765217,-39.7765217,
Xavier University,"3800 Victory Parkway,Cincinnati,OH,45207",39.148913,-39.148913,
Xavier University of Louisiana,"1 Drexel Drive,New Orleans,LA,70125",29.9654259,-29.9654259,
Yakima Valley College,"South 16th Ave. & Nob Hill Blvd.,Yakima,WA,98907",46.5852395,-46.5852395,
Yale University,"2 Whitney Ave.,New Haven,CT,6520",41.3108107,-41.3108107,
Yavapai College,"1100 E Sheldon St,Prescott,AZ,86301",34.5480888,-34.5480888,
